id,title,identifier,publisher,language,format,description,date_issued,date_modified,date_valid,audience,coverage,subject,type,license,regulatory_topics,status,date_uploaded_to_orp,has_format,is_format_of,has_version,is_version_of,references,is_referenced_by,has_part,is_part_of,is_replaced_by,replaces,related_legislation
Ps6Ir4Ka,Avoiding danger from underground services,https://www.hse.gov.uk/pubns/books/hsg47.htm,Health and Safety Executive,eng,HTML,"This guidance is aimed at all those involved in commissioning, planning, managing
and carrying out work on or near underground services. It will also be of use to the
owners and operators of such services.
It outlines the potential dangers of working near underground services and gives
advice on how to reduce any direct risks to people's health and safety, as well as
the indirect risks arising through damage to services.",05/10/2019,10/03/2021,10/03/2021,Construction companies,GB,"36000
41201
41202
42110
42120
42130
42210
42220
42910
42990
43290
43999
39000
38123
38110
38120
38210
38220
39022",Guidance,https://www.hse.gov.uk/help/copyright.pdf,"Underground Services
Electricity Lines
Gas Mains
Water Pipes
Damage to Services",Active,,,,,,"https://www.gov.uk/government/publications/safety-at-street-works-and-road-works
https://www.gov.uk/government/publications/traffic-signs-manualwww.hse.gov.uk/pubns/books/l82.htm
https://www.gov.uk/government/publications/specification-for-the-reinstatement-of-openings-in-highways
www.hse.gov.uk/pubns/hsr25.htm
www.hse.gov.uk/pubns/books/l80.htm
www.hse.gov.uk/pubns/books/l144.htm",,,,,,"https://www.legislation.gov.uk/ukpga/1974/37
https://www.legislation.gov.uk/uksi/1999/3242
https://www.legislation.gov.uk/uksi/2007/320
https://www.legislation.gov.uk/uksi/1998/2306
https://www.legislation.gov.uk/uksi/1989/635
https://www.legislation.gov.uk/uksi/2013/1471
https://www.legislation.gov.uk/uksi/1996/551
https://www.legislation.gov.uk/uksi/1996/825
https://www.legislation.gov.uk/ukpga/1991/22
https://www.legislation.gov.uk/uksi/2002/2665
https://www.legislation.gov.uk/ukpga/Geo6/10-11/41"
Mp5Zi8Ru,Reducing error and influencing behaviour,https://www.hse.gov.uk/pubns/books/hsg48.htm,Health and Safety Executive,eng,HTML,"The guidance:explains how human error and behaviour can impact on health and safety; n shows how human behaviour and other factors in the workplace can affect the n physical and mental health of workers;provides practical ideas on what you can do to identify, assess and control n risks arising from the human factor; andincludes illustrative case studies to show how other organisations have tackled n different human problems at work.",06/10/2019,11/03/2021,11/03/2021,Construction companies,GB,"36000
41201
41202
42110
42120
42130
42210
42220
42910
42990
43290
43999
39000
38123
38110
38120
38210
38220
39023",Guidance,https://www.hse.gov.uk/help/copyright.pdf,"Human Factors
Influences on humans
Human error",Active,,,,,,https://www.hse.gov.uk/pubns/books/hsg65.htm,,,,,,
In6Kj3Al,Respiratory protective equipment at work,https://www.hse.gov.uk/pubns/books/hsg53.htm,Health and Safety Executive,eng,HTML,"This book provides guidance on the selection and use of adequate and suitable
respiratory protective equipment (RPE) in the workplace, in order to comply with
the law.",07/10/2019,12/03/2021,12/03/2021,Construction companies,GB,"36000
41201
41202
42110
42120
42130
42210
42220
42910
42990
43290
43999
39000
38123
38110
38120
38210
38220
39022",Guidance,https://www.hse.gov.uk/help/copyright.pdf,"Particulates
Respiratory protection
RPE
Masks",Active,,,,,,"www.hse.gov.uk/pubns/books/l5.htm
www.hse.gov.uk/pubns/books/l101.htm
www.hse.gov.uk/pubns/indg232.htm
www.hse.gov.uk/pubns/books/l25.htm
www.hse.gov.uk/pubns/books/l21.htm
www.hse.gov.uk/pubns/books/l143.htm
www.hse.gov.uk/pubns/books/l132.htm
www.hse.gov.uk/pubns/books/l121.htm
www.hse.gov.uk/pubns/books/l73.htm
www.hse.gov.uk/pubns/books/eh40.htm",,,,,,"https://www.legislation.gov.uk/ukpga/1974/37
https://www.legislation.gov.uk/uksi/1999/3242
https://www.legislation.gov.uk/uksi/2002/2665
https://www.legislation.gov.uk/uksi/2012/632
https://www.legislation.gov.uk/uksi/2002/2676
https://www.legislation.gov.uk/uksi/1999/3232
https://www.legislation.gov.uk/uksi/1997/1713
https://www.legislation.gov.uk/uksi/1997/1713"
Wm8Ki2Vu,Respiratory protective equipment at work,https://www.hse.gov.uk/pubns/books/hsg65.htm,Health and Safety Executive,eng,HTML,"This book is mainly for leaders, owners, trustees and line managers. It will particularly help those who need to put in place or oversee their organisation's health and safety arrangements.
The advice may also help workers and their representatives, as well as health and safety practitioners and training providers.",08/10/2019,13/03/2021,13/03/2021,Construction companies,GB,"36000
41201
41202
42110
42120
42130
42210
42220
42910
42990
43290
43999
39000
38123
38110
38120
38210
38220
39023",Guidance,https://www.hse.gov.uk/help/copyright.pdf,"Health and safety
Management
Risk profiling
Worker consultation",Active,,,,,,https://www.hse.gov.uk/pubns/books/hsg48.htm,,,,,,https://www.legislation.gov.uk/uksi/1999/3242
Ji1Pk7Ua,Electricity at work: Safe working practices,https://www.hse.gov.uk/pubns/books/hsg85.htm,Health and Safety Executive,eng,HTML,"The guidance covers the key elements to consider when devising safe working
practices and is for people who carry out work on or near electrical equipment.
It includes advice for managers and supervisors who control or influence the
design, specification, selection, installation, commissioning, maintenance or
operation of electrical equipment.",09/10/2019,14/03/2021,14/03/2021,"Construction companies
Electrical engineers
Electricians",GB,"36000
41201
41202
42110
42120
42130
42210
42220
42910
42990
43290
43999
39000
38123
38110
38120
38210
38220
39022
43210",Guidance,https://www.hse.gov.uk/help/copyright.pdf,"Working with electricity
Electrical design
Installation
Safe practices",Active,,,,,,"www.hse.gov.uk/pubns/books/hsr25.htm
www.hse.gov.uk/pubns/books/l128.htm
www.hse.gov.uk/pubns/books/l138.htm
www.hse.gov.uk/pubns/books/l65.htm
www.hse.gov.uk/pubns/books/hsg230.htm
www.hse.gov.uk/pubns/gs6.htm
www.hse.gov.uk/pubns/books/hsg38.htm
www.hse.gov.uk/pubns/gs38.htm
www.hse.gov.uk/pubns/books/l25.htm
www.hse.gov.uk/pubns/books/l144.htm
www.hse.gov.uk/pubns/books/hsg250.htm",,,,,,
Ve2Pa9Xv,A step by step guide to COSHH assessment,https://www.hse.gov.uk/pubns/books/hsg97.htm,Health and Safety Executive,eng,HTML,"This publication gives advice and guidance to employers on assessing their activities under the Control of Substances Hazardous to Health Regulation 2002 (COSHH). It describes and explains the principles of assessment, illustrating them with extensive examples.",10/10/2019,15/03/2021,15/03/2021,Construction companies,GB,"36000
41201
41202
42110
42120
42130
42210
42220
42910
42990
43290
43999
39000
38123
38110
38120
38210
38220
39022",Guidance,https://www.hse.gov.uk/help/copyright.pdf,"COSHH
Control of Substances Hazardous to Health
Assessment",Active,,,,,,"https://www.hse.gov.uk/pubns/books/l5.htm
https://www.hse.gov.uk/pubns/books/l60.htm
https://www.hse.gov.uk/pubns/books/l8.htm",,,,,,https://www.legislation.gov.uk/uksi/2002/2677/regulation/7
Lx1Mt3Po,"Maintaining portable
electrical equipment",https://www.hse.gov.uk/pubns/books/hsg107.htm,Health and Safety Executive,eng,HTML,"This guidance is for managers, electricians, technicians and users and gives
sensible advice on maintaining portable electrical equipment to prevent danger.
It covers equipment that is connected to the fixed mains supply or a locally
generated supply. It outlines a recommended maintenance plan based on a straightforward, inexpensive system of user checks, formal visual inspection and testing.",11/10/2019,16/03/2021,16/03/2021,"Construction companies
Electricians",GB,"36000
41201
41202
42110
42120
42130
42210
42220
42910
42990
43290
43999
39000
38123
38110
38120
38210
38220
39023
33140
43210",Guidance,https://www.hse.gov.uk/help/copyright.pdf,"Portable electronic equipment
Repair
Safe use",Active,,,,,,https://www.hse.gov.uk/pubns/books/hsr25.htm,,,,,,"https://www.legislation.gov.uk/uksi/1989/635
https://www.legislation.gov.uk/uksi/1999/3242
https://www.legislation.gov.uk/ukpga/1974/37
https://www.legislation.gov.uk/uksi/1994/3260
https://www.legislation.gov.uk/uksi/2008/1597
https://www.legislation.gov.uk/uksi/1998/2306"
Ry5Qw8Gd,"Welding, flame cutting
and allied processes",https://www.hse.gov.uk/pubns/books/hsg139.htm,Health and Safety Executive,eng,HTML,"The guidance aims to increase awareness of the potential hazards involved
and the precautions to be taken. It covers design, construction and provision
of equipment; handling and storage of gas cylinders; personal protective
equipment; operating procedures; fire precautions; examination and testing of
equipment; and special hazards and precautions in the use of fuel gases and
oxygen.",12/10/2019,17/03/2021,17/03/2021,"Construction companies
Welding companies",GB,"36000
41201
41202
42110
42120
42130
42210
42220
42910
42990
43290
43999
39000
38123
38110
38120
38210
38220
39023
25110
25290
25120
25990
33110",Guidance,https://www.hse.gov.uk/help/copyright.pdf,"Welding
Flame cutting
Gas cylinders
Fire
Maintenance",Active,,,,,,"https://www.hse.gov.uk/pubns/books/l23.htm
https://www.hse.gov.uk/pubns/books/l25.htm
https://www.hse.gov.uk/pubns/books/l101.htm
https://www.hse.gov.uk/pubns/books/hsg250.htm",,,,,,"https://www.legislation.gov.uk/uksi/1999/3242
https://www.legislation.gov.uk/uksi/1998/2306
https://www.legislation.gov.uk/uksi/1996/2092
https://www.legislation.gov.uk/uksi/2000/128
https://www.legislation.gov.uk/ukpga/1971/40/enacted
https://www.legislation.gov.uk/uksi/1992/2793
https://www.legislation.gov.uk/uksi/1992/2966
https://www.legislation.gov.uk/uksi/1992/3139"
Op5Di4Eq,Electrical safety on construction sites,https://www.hse.gov.uk/pubns/books/hsg141.htm,Health and Safety Executive,eng,HTML,"This guidance explains what to do to reduce the risk of accidents involving electricity. It includes advice on safe working practices for everyone who controls or influences the design, specification, selection, installation, commissioning, maintenance or operation of electrical systems and equipment during construction activities. Practical information is given to help understand what the requirements of the relevant legislation may mean in practice.",13/10/2019,18/03/2021,18/03/2021,"Construction companies
Electrical engineers
Electricians",GB,"36000
41201
41202
42110
42120
42130
42210
42220
42910
42990
43290
43999
39000
38123
38110
38120
38210
38220
39022
43210",Guidance,https://www.hse.gov.uk/help/copyright.pdf,"Electrical safety
Construction
Electrical installations",Active,,,,,,"https://www.hse.gov.uk/pubns/indg370.htm
https://www.hse.gov.uk/pubns/books/hsg85.htm
https://www.hse.gov.uk/pubns/books/hsr25.htm
https://www.hse.gov.uk/pubns/gs6.htm
https://www.hse.gov.uk/pubns/books/hsg47.htm
https://www.hse.gov.uk/pubns/books/hsg107.htm",,,,,,"https://www.legislation.gov.uk/uksi/2015/51
https://www.legislation.gov.uk/uksi/1989/635
https://www.legislation.gov.uk/uksi/1998/2306"
Ub2Lg1Td,"The safe use of vehicles on construction sites: A guide for clients, designers, contractors, managers and workers involved with construction transport",https://www.hse.gov.uk/pubns/books/hsg144.htm,Health and Safety Executive,eng,HTML,"This document gives practical guidance on how to prevent vehicle accidents on construction sites. It provides information on planning and managing vehicle operations; selecting and maintaining vehicles; and safe driving and working practices. It will be useful to clients, designers, employers, managers, the self-employed, employees, safety representatives and plant hirers.",14/10/2019,19/03/2021,19/03/2021,Construction companies,GB,"36000
41201
41202
42110
42120
42130
42210
42220
42910
42990
43290
43999
39000
38123
38110
38120
38210
38220
39022",Guidance,https://www.hse.gov.uk/help/copyright.pdf,"Construction sites
Vehicles
Heavy goods vehicles
Loading vehicles",Active,,,,,,"https://www.hse.gov.uk/pubns/books/hsg136.htm
https://www.hse.gov.uk/pubns/books/l22.htm
https://www.hse.gov.uk/pubns/books/l146.htm",,,,,,"https://www.legislation.gov.uk/ukpga/1974/37
https://www.legislation.gov.uk/uksi/1999/3242
https://www.legislation.gov.uk/uksi/2007/320
https://www.legislation.gov.uk/uksi/2005/735
https://www.legislation.gov.uk/uksi/1992/3073
https://www.legislation.gov.uk/uksi/1998/2306"
Qb3Vv7Rn,Health and safety in construction,https://www.hse.gov.uk/pubns/books/hsg150.htm,Health and Safety Executive,eng,HTML,This book is aimed at the small contractor but also applies to everyone involved in construction. It provides help and assistance on how to work safely on most tasks you will encounter. It will also help to identify the main causes of accidents and ill health and explains how to eliminate hazards and control risks. The guidance is simple but comprehensive. The solutions are straightforward and easy to adopt.,15/10/2019,20/03/2021,20/03/2021,Construction companies,GB,"36000
41201
41202
42110
42120
42130
42210
42220
42910
42990
43290
43999
39000
38123
38110
38120
38210
38220
39023",Guidance,https://www.hse.gov.uk/help/copyright.pdf,"Construction site
Setting up the site
Risks during construction",Active,,,,,,"https://www.hse.gov.uk/pubns/books/hsg144.htm
https://www.hse.gov.uk/pubns/books/hsg168.htm
https://www.hse.gov.uk/pubns/books/hsg33.htm
https://www.hse.gov.uk/pubns/books/l113.htm
https://www.hse.gov.uk/pubns/books/hsg47.htm
https://www.hse.gov.uk/pubns/books/l5.htm
https://www.hse.gov.uk/pubns/books/hsg210.htm
https://www.hse.gov.uk/pubns/books/l140.htm
https://www.hse.gov.uk/pubns/books/hsg141.htm
https://www.hse.gov.uk/pubns/gs6.htm
https://www.hse.gov.uk/pubns/books/l101.htm
https://www.gov.uk/government/publications/safety-at-street-works-and-road-works
https://www.hse.gov.uk/pubns/books/l22.htm
https://www.hse.gov.uk/pubns/books/l23.htm
https://www.hse.gov.uk/pubns/books/l108.htm
",,,,,,"https://www.legislation.gov.uk/ukpga/1974/37
https://www.legislation.gov.uk/uksi/1999/3242
https://www.legislation.gov.uk/uksi/1994/3140
https://www.legislation.gov.uk/uksi/1996/1592
https://www.legislation.gov.uk/uksi/2005/735
https://www.legislation.gov.uk/uksi/1989/2209
https://www.legislation.gov.uk/uksi/1998/2306
https://www.legislation.gov.uk/uksi/2002/2677/regulation/7
https://www.legislation.gov.uk/uksi/1992/2793
https://www.legislation.gov.uk/uksi/2005/1643
https://www.legislation.gov.uk/uksi/2005/1093
https://www.legislation.gov.uk/uksi/1995/3163
https://www.legislation.gov.uk/uksi/1981/917/regulation/3
https://www.legislation.gov.uk/uksi/1998/2307
https://www.legislation.gov.uk/uksi/2002/2675
https://www.legislation.gov.uk/uksi/2002/2676
https://www.legislation.gov.uk/uksi/1983/1649
https://www.legislation.gov.uk/uksi/1999/2373
https://www.legislation.gov.uk/uksi/1997/1713
https://www.legislation.gov.uk/uksi/1989/2209
https://www.legislation.gov.uk/ukpga/1991/22
https://www.legislation.gov.uk/uksi/1999/3242
https://www.legislation.gov.uk/uksi/1996/1592
https://www.legislation.gov.uk/ukpga/1969/57"
Dv9Te6Vv,"Protecting the public
Your next move",https://www.hse.gov.uk/pubns/books/hsg151.htm,Health and Safety Executive,eng,HTML,"This guidance is aimed at all those involved in construction, not only the principal contractor, but also the client, CDM co-ordinator and designer, where appropriate. It contains practical advice on how those designing, planning, maintaining and carrying out construction work can minimise the risks to those who are not involved in the construction process but may be affected.",16/10/2019,21/03/2021,21/03/2021,Construction companies,GB,"36000
41201
41202
42110
42120
42130
42210
42220
42910
42990
43290
43999
39000
38123
38110
38120
38210
38220
39024",Guidance,https://www.hse.gov.uk/help/copyright.pdf,"Public safety
Construction sites
Site perimeter
Vulnerable groups",Active,,,,,,"https://www.hse.gov.uk/pubns/books/l5.htm
https://www.hse.gov.uk/pubns/books/hsg97.htm",,,,,,"https://www.legislation.gov.uk/uksi/2007/320
https://www.legislation.gov.uk/ukpga/1974/37
https://www.legislation.gov.uk/uksi/1999/3242
https://www.legislation.gov.uk/uksi/1999/437
https://www.legislation.gov.uk/uksi/1995/3163"
